"130","271","2000","",
"130","271","2001","",
"130","271","2002","",
"130","271","2003","",
"130","271","2004","",
"130","271","2005","",
"130","271","2006","",
"130","271","2007","",
"130","271","2008","",
"130","271","2009","",
"130","271","2010","",
"130","271","2011","",
"130","271","2012","",
"130","271","2013","",
"130","271","2014","",
"130","271","2015","",
"130","271","2016","",
"130","271","2017","",
"130","271","2018","",
"130","271","2019","",
"130","278","1960","",
"130","278","1961","",
"130","278","1962","",
"130","278","1963","",
"130","278","1964","",
"130","278","1965","",
"130","278","1966","",
"130","278","1967","",
"130","278","1968","",
"130","278","1969","",
"130","278","1970","",
"130","278","1971","",
"130","278","1972","",
"130","278","1973","",
"130","278","1974","",
"130","278","1975","",
"130","278","1976","",
"130","278","1977","",
"130","278","1978","",
"130","278","1979","",
"130","278","1980","",
"130","278","1981","",
"130","278","1982","",
"130","278","1983","",
"130","278","1984","",
"130","278","1985","",
"130","278","1986","",
"130","278","1987","",
"130","278","1988","",
"130","278","1989","",
"130","278","1990","",
"130","278","1991","",
"130","278","1992","",
"130","278","1993","",
"130","278","1994","",
"130","278","1995","",
"130","278","1996","",
"130","278","1997","",
"130","278","1998","",
"130","278","1999","",
"130","278","2000","",
"130","278","2001","",
"130","278","2002","",
"130","278","2003","",
"130","278","2004","",
"130","278","2005","",
"130","278","2006","",
"130","278","2007","",
"130","278","2008","",
"130","278","2009","",
"130","278","2010","",
"130","278","2011","",
"130","278","2012","",
"130","278","2013","",
"130","278","2014","",
"130","278","2015","",
"130","278","2016","",
"130","278","2017","",
"130","278","2018","",
"130","278","2019","",
"130","273","1960","",
"130","273","1961","",
"130","273","1962","",
"130","273","1963","",
"130","273","1964","",
"130","273","1965","",
"130","273","1966","",
"130","273","1967","",
"130","273","1968","",
"130","273","1969","",
"130","273","1970","",
"130","273","1971","",
"130","273","1972","",
"130","273","1973","",
"130","273","1974","",
"130","273","1975","",
"130","273","1976","",
"130","273","1977","",
"130","273","1978","",
"130","273","1979","",
"130","273","1980","",
"130","273","1981","",
"130","273","1982","",
"130","273","1983","",
"130","273","1984","",
"130","273","1985","",
"130","273","1986","",
"130","273","1987","",
"130","273","1988","",
"130","273","1989","",
"130","273","1990","",
"130","273","1991","",
"130","273","1992","",
"130","273","1993","",
"130","273","1994","",
"130","273","1995","",
"130","273","1996","",
"130","273","1997","",
"130","273","1998","",
"130","273","1999","",
"130","273","2000","",
"130","273","2001","",
"130","273","2002","",
"130","273","2003","",
"130","273","2004","",
"130","273","2005","",
"130","273","2006","",
"130","273","2007","",
"130","273","2008","",
"130","273","2009","",
"130","273","2010","",
"130","273","2011","",
"130","273","2012","",
"130","273","2013","",
"130","273","2014","",
"130","273","2015","",
"130","273","2016","",
"130","273","2017","",
"130","273","2018","",
"130","273","2019","",
"130","274","1960","",
"130","274","1961","",
"130","274","1962","",
"130","274","1963","",
"130","274","1964","",
"130","274","1965","",
"130","274","1966","",
"130","274","1967","",
"130","274","1968","",
"130","274","1969","",
"130","274","1970","",
"130","274","1971","",
"130","274","1972","",
"130","274","1973","",
"130","274","1974","",
"130","274","1975","",
"130","274","1976","",
"130","274","1977","",
"130","274","1978","",
"130","274","1979","",
"130","274","1980","",
"130","274","1981","",
"130","274","1982","",
"130","274","1983","",
"130","274","1984","",
"130","274","1985","",
"130","274","1986","",
"130","274","1987","",
"130","274","1988","",
"130","274","1989","",
"130","274","1990","",
"130","274","1991","",
"130","274","1992","",
"130","274","1993","",
"130","274","1994","",
"130","274","1995","",
"130","274","1996","",
"130","274","1997","",
"130","274","1998","",
"130","274","1999","",
"130","274","2000","",
"130","274","2001","",
"130","274","2002","",
"130","274","2003","",
"130","274","2004","",
"130","274","2005","",
"130","274","2006","",
"130","274","2007","",
"130","274","2008","",
"130","274","2009","",
"130","274","2010","",
"130","274","2011","",
"130","274","2012","",
"130","274","2013","",
"130","274","2014","",
"130","274","2015","",
"130","274","2016","",
"130","274","2017","",
"130","274","2018","",
"130","274","2019","",
"130","275","1960","",
"130","275","1961","",
"130","275","1962","",
"130","275","1963","",
"130","275","1964","",
"130","275","1965","",
"130","275","1966","",
"130","275","1967","",
"130","275","1968","",
"130","275","1969","",
"130","275","1970","",
"130","275","1971","",
"130","275","1972","",
"130","275","1973","",
"130","275","1974","",
"130","275","1975","",
"130","275","1976","",
"130","275","1977","",
"130","275","1978","",
"130","275","1979","",
"130","275","1980","",
"130","275","1981","",
"130","275","1982","",
"130","275","1983","",
"130","275","1984","",
"130","275","1985","",
"130","275","1986","",
"130","275","1987","",
"130","275","1988","",
"130","275","1989","",
"130","275","1990","",
"130","275","1991","",
"130","275","1992","",
"130","275","1993","",
"130","275","1994","",
"130","275","1995","",
"130","275","1996","",
"130","275","1997","",
"130","275","1998","",
"130","275","1999","",
